t		Berechnungsdauer
868		5.17993
869		5.18232
870		5.18467
871		5.18704
872		5.18941
873		5.19183
874		5.19421
875		5.27147
876		5.27413
877		5.27784
878		5.28015
879		5.28277
880		5.2854
881		5.28812
882		5.29063
883		5.29322
884		5.29574
885		5.29825
886		5.3008
887		5.30332
888		5.30584
889		5.30842
890		5.31093
891		5.31343
892		5.31595
893		5.31845
894		5.32095
895		5.32346
896		5.32595
897		5.32845
898		5.33102
899		5.33357
900		5.4167
901		5.4196
902		5.42191
903		5.4252
904		5.42748
905		5.43038
906		5.433
907		5.4356
908		5.43821
909		5.44087
910		5.44349
911		5.44613
912		5.44875
913		5.45139
914		5.45453
915		5.45735
916		5.4605
917		5.46312
918		5.46572
919		5.46833
920		5.47095
921		5.47355
922		5.47633
923		5.47897
924		5.48157
925		5.56374
926		5.56637
927		5.56864
928		5.57131
929		5.57453
930		5.57716
931		5.57977
932		5.58236
933		5.58496
934		5.58765
935		5.59028
936		5.5929
937		5.5955
938		5.59814
939		5.60076
940		5.60343
941		5.60606
942		5.60877
943		5.61138
944		5.61405
945		5.61666
946		5.61925
947		5.62188
948		5.62501
949		5.62814
950		5.70955
951		5.71186
952		5.71412
953		5.71857
954		5.72188
955		5.72603
956		5.72868
957		5.73129
958		5.73404
959		5.73878
960		5.74157
961		5.74422
962		5.74685
963		5.74965
964		5.75347
965		5.75632
966		5.75901
967		5.76164
968		5.76424
969		5.76686
970		5.76958
971		5.7722
972		5.77481
973		5.77749
974		5.78008
975		5.86141
976		5.86378
977		5.86605
978		5.87214
979		5.8748
980		5.87892
981		5.88177
982		5.88439
983		5.88698
984		5.88962
985		5.89224
986		5.89494
987		5.89755
988		5.90017
989		5.90279
990		5.90538
991		5.90813
992		5.91079
993		5.9134
994		5.91606
995		5.91868
996		5.92127
997		5.92389
998		5.92706
999		5.9302
1000		6.01188
